,name,address,sido,gungu
884,보성,전남 보성군 보성읍 보성리 831-19,전라남도,보성군
885,금당1호,전남 순천시 조례동 1612번지 1-4호,전라남도,순천시
886,남부,전남 순천시 풍덕동 1265-5,전라남도,순천시
887,순천대점,전남 순천시 석현동 80-5,전라남도,순천시
888,신대,전남 순천시 해룡면 신대리 2019-4,전라남도,순천시
889,연향,전남 순천시 연향동 1351-1,전라남도,순천시
890,조례,전남 순천시 조례1동 1687-16,전라남도,순천시
891,팔마,전남 순천시 연향동 1681-3   1층,전라남도,순천시
892,국동,전남 여수시 신월동 96-1,전라남도,여수시
893,둔덕,전남 여수시 둔덕동 434-7,전라남도,여수시
894,문수,전남 여수시 문수동 124-1,전라남도,여수시
895,신기,전남 여수시 신기동 117-7,전라남도,여수시
896,안산,전남 여수시 안산동 470-2,전라남도,여수시
897,여서,전남 여수시 여서동 240-8,전라남도,여수시
898,죽림무선,전남 여수시 소라면 죽림리 1226-3,전라남도,여수시
899,영광,전남 영광군 영광읍 남천리 339-4,전라남도,영광군
900,삼호,전남 영암군 삼호읍 용앙리 481,전라남도,영암군
901,완도,전남 완도군 완도읍 군내리 1237-16 1층,전라남도,완도군
902,장흥,전남 장흥군 장흥읍 건산리 736-10,전라남도,장흥군
903,해남,전남 해남군 해남읍 읍내리 31-2,전라남도,해남군
904,화순,전남 화순군 화순읍 일심리 755,전라남도,화순군
905,경산,경북 경산시 옥산동 758-10(1층),경상북도,경산시
906,경산오거리,경북 경산시 중방동 880-23,경상북도,경산시
907,계양사동,경북 경산시 사동 663-6,경상북도,경산시
908,영대,경북 경산시 압량면 신대리 497,경상북도,경산시
909,진량,경북 경산시 진량읍 봉회리 81-3,경상북도,경산시
910,하양,경북 경산시 하양읍 금락리 130-18,경상북도,경산시
911,동천,경북 경주시 동천동 791,경상북도,경주시
912,안강,경북 경주시 안강읍 산대리 2400-2,경상북도,경주시
913,충효,경북 경주시 충효동 3002-1,경상북도,경주시
914,황성,경북 경주시 황성동 893-3,경상북도,경주시
915,도량,경북 구미시 도량동 262-1,경상북도,구미시
916,봉곡,경북 구미시 봉곡동 302-4,경상북도,구미시
917,상모,경북 구미시 상모동 42-7,경상북도,구미시
918,선산,경북 구미시 선산읍 동부리 416,경상북도,구미시
919,송정,경북 구미시 송정동 38-5 우방타운 206동2호,경상북도,구미시
920,신평공단,경북 구미시 신평동 129-2,경상북도,구미시
921,옥계,경북 구미시 옥계동 843-1,경상북도,구미시
922,원평,경북 구미시 원평동 84-5,경상북도,구미시
923,원호,경북 구미시 고아읍 원호리 442-2,경상북도,구미시
924,인동,경북 구미시 인의동 341-2,경상북도,구미시
925,진평,경북 구미시 진평동 29-5,경상북도,구미시
926,형곡,경북 구미시 형곡동 152-4,경상북도,구미시
927,김천,경북 김천시 신음동 1301-4,경상북도,김천시
928,김천혁신,경북 김천시 율곡동 364,경상북도,김천시
929,부곡,경북 김천시 부곡동 426-1,경상북도,김천시
930,점촌,경북 문경시 모전동 866,경상북도,문경시
931,상주,경북 상주시 무양동 213-3,경상북도,상주시
932,경북도청,경북 안동시 풍천면 갈전리 1325,경상북도,안동시
933,금곡,경북 안동시 당북동 311-8,경상북도,안동시
934,송현오거리,경북 안동시 송현동 260-5,경상북도,안동시
935,옥동,경북 안동시 옥동 791-2,경상북도,안동시
936,용상,경북 안동시 용상동 1179-188,경상북도,안동시
937,가흥,경북 영주시 가흥동 1881,경상북도,영주시
938,영주,경북 영주시 휴천동 642-362,경상북도,영주시
939,중앙,경북 영주시 영주2동 536-15,경상북도,영주시
940,풍기,경북 영주시 풍기읍 성내리 60,경상북도,영주시
941,영천1호,경북 영천시 망정동175-12,경상북도,영천시
942,울진,경북 울진군 울진읍 읍내리 576-1,경상북도,울진군
943,청도,경북 청도군 청도읍 고수리 503,경상북도,청도군
944,북삼,경북 칠곡군 북삼읍 인평리 246-3,경상북도,칠곡군
945,석적,경북 칠곡군 석적읍 중리 203-5,경상북도,칠곡군
946,왜관,경북 칠곡군 왜관읍 왜관리 237-19,경상북도,칠곡군
947,구룡포,경북 포항시 남구 구룡포읍 구룡포1리 742,경상북도,포항시
948,남부,경북 포항시 남구 대도동 124-13,경상북도,포항시
949,대해중앙,경북 포항시 남구 대도동 97-4,경상북도,포항시
950,도구청림,경북 포항시 남구 동해면 도구2리 629,경상북도,포항시
951,송도,경북 포항시 남구 해도동 25-28,경상북도,포항시
952,연일,경북 포항시 남구 생지리 157-9,경상북도,포항시
953,오천,경북 포항시 남구 오천읍 원리 913-2,경상북도,포항시
954,효곡,경북 포항시 남구 효자동 579-2 풍림아이원상가 107호,경상북도,포항시
955,양덕,경북 포항시 북구 양덕동 1574,경상북도,포항시
956,양학대이,경북 포항시 북구 득량동 2-1,경상북도,포항시
957,용흥,경북 포항시 북구 용흥동 373-23,경상북도,포항시
958,우현,경북 포항시 북구 우현동 100-7,경상북도,포항시
959,장성,경북 포항시 북구 장성동 1355-4,경상북도,포항시
960,죽도,경북 포항시 북구 대흥동 592-2,경상북도,포항시
961,환호장량,경북 포항시 북구 장성동 1378-3,경상북도,포항시
962,흥해,경북 포항시 북구 흥해읍 옥성리 238-5,경상북도,포항시
963,고현상동,경남 거제시 고현동 406-18,경상남도,거제시
964,아주,경남 거제시 아주동 1178-2,경상남도,거제시
965,옥포,경남 거제시 옥포동 160-1,경상남도,거제시
966,장평,경남 거제시 장평동 274,경상남도,거제시
967,중곡수월,경남 거제시 고현동 997,경상남도,거제시
968,거창1호,경남 거창군 거창읍 대동리 697-5,경상남도,거창군
969,고성,경남 고성군 고성읍 동외리 345-7,경상남도,고성군
970,구산,경남 김해시 구산동 274-6,경상남도,김해시
971,내동,경남 김해시 내동 138-1,경상남도,김해시
972,대청,경남 김해시 대청동 61-1,경상남도,김해시
973,부원봉황,경남 김해시 부원동 603-2,경상남도,김해시
974,삼계1호,경남 김해시 삼계동 1479-4,경상남도,김해시
975,삼방,경남 김해시 삼방동 691-2 한일상가 108호,경상남도,김해시
976,삼정,경남 김해시 삼정동 590-1,경상남도,김해시
977,어방,경남 김해시 어방동 523-2,경상남도,김해시
978,외동,경남 김해시 외동 1187-12,경상남도,김해시
979,율하,경남 김해시 관동동 1064-6,경상남도,김해시
980,장유1호,경남 김해시 내덕동 220-1 101호,경상남도,김해시
981,지내안동,경남 김해시 지내동 67-1,경상남도,김해시
982,진영,경남 김해시 진영읍 진영리 1629-2,경상남도,김해시
983,남해,경남 남해군 남해읍 서변리 160-11,경상남도,남해군
984,내일동,경남 밀양시 내이동 1566-6,경상남도,밀양시
985,삼문상남,경남 밀양시 삼문동 717-11,경상남도,밀양시
986,동금,경남 사천시 동금동 58-4,경상남도,사천시
987,벌용,경남 사천시 벌리동 255-9,경상남도,사천시
988,사남,경남 사천시 사남면 월성리 64-3,경상남도,사천시
989,사천,경남 사천시 사천읍 수석리 293-23,경상남도,사천시
990,덕계,경남 양산시 덕계동 750,경상남도,양산시
991,물금,경남 양산시 물금읍 범어리 2682-10,경상남도,양산시
992,삼성,경남 양산시 북정동 885-12,경상남도,양산시
993,상북,경남 양산시 상북면 석계리 242-1,경상남도,양산시
994,서창1호,경남 양산시 삼호동 707-2,경상남도,양산시
995,석산,경남 양산시 동면 금산리 1422-14,경상남도,양산시
996,중앙,경남 양산시 중부동 684-6,경상남도,양산시
997,증산,경남 양산시 물금읍 가촌리 1269-3,경상남도,양산시
998,통도사,경남 양산시 하북면 순지리 814-5,경상남도,양산시
999,가호,경남 진주시 가좌동 1431-2,경상남도,진주시
1000,금산,경남 진주시 금산면 장사리 1022-1,경상남도,진주시
1001,상대,경남 진주시 상대동 238-3,경상남도,진주시
1002,상봉중앙,경남 진주시 중안동 2-11,경상남도,진주시
1003,상평,경남 진주시 상평동 198-43,경상남도,진주시
1004,신안평거,경남 진주시 신안동 439-7,경상남도,진주시
1005,이현인사,경남 진주시 인사동 145-5,경상남도,진주시
1006,칠암망경,경남 진주시 칠암동 491-47,경상남도,진주시
1007,판문평거,경남 진주시 평거동 733-1번지,경상남도,진주시
1008,하대초전,경남 진주시 하대동 306-38,경상남도,진주시
1009,혁신,경남 진주시 충무공동 38-1 뽀빠이프라자 1층 113호,경상남도,진주시
1010,남지,경남 창녕군 남지읍 남지리 994-7,경상남도,창녕군
1011,창녕,경남 창녕군 창녕읍 송현리 238-1,경상남도,창녕군
1012,문화중앙,경남 창원시 마산합포구 중앙동2가 5-42번지,경상남도,창원시
1013,월영,경남 창원시 마산합포구 해운동 42-11,경상남도,창원시
1014,자산교방,경남 창원시 마산합포구 자산동 301-19,경상남도,창원시
1015,진동,경남 창원시 마산합포구 진동면 진동리 436,경상남도,창원시
1016,창동산호,경남 창원시 마산합포구 산호동 338-35,경상남도,창원시
1017,내서삼계,경남 창원시 마산회원구 삼계리 35-14,경상남도,창원시
1018,양덕,경남 창원시 마산회원구 양덕2동 73-35,경상남도,창원시
1019,합성,경남 창원시 마산회원구 합성2동 131-7,경상남도,창원시
1020,호계,경남 창원시 마산회원구 내서읍 호계리 289-45,경상남도,창원시
1021,남양,경남 창원시 성산구 가음동 7-2 더원빌딩 104호,경상남도,창원시
1022,대방,경남 창원시 성산구 성주동 100,경상남도,창원시
1023,반송,경남 창원시 성산구 반지동 55-18,경상남도,창원시
1024,사파,경남 창원시 성산구 사파동 113-16,경상남도,창원시
1025,중앙,경남 창원시 성산구 중앙동 100-1,경상남도,창원시
1026,감계,경남 창원시 의창구 북면 감계리 246-4,경상남도,창원시
1027,도계명서,경남 창원시 의창구 도계동 352-3 1층,경상남도,창원시
1028,동읍,경남 창원시 의창구 동읍 용잠리 371-2,경상남도,창원시
1029,봉곡사림,경남 창원시 의창구 봉곡동 132-18,경상남도,창원시
1030,용지호수,경남 창원시 의창구 용호동 73-50,경상남도,창원시
1031,중동소답,경남 창원시 의창구 서상동 666-6,경상남도,창원시
1032,팔용,경남 창원시 의창구 팔용동 183-10,경상남도,창원시
1033,석동덕산,경남 창원시 진해구 석동 139-6,경상남도,창원시
1034,웅동용원,경남 창원시 진해구 용원동 1214-11,경상남도,창원시
1035,중앙,경남 창원시 진해구 여좌동 925-40,경상남도,창원시
1036,태평,경남 창원시 진해구 수송동 12-11,경상남도,창원시
1037,풍호,경남 창원시 진해구 풍호동 305-17,경상남도,창원시
1038,미수봉평,경남 통영시 미수동 22-1번지 운하상가 115호,경상남도,통영시
1039,북신무전,경남 통영시 북신동 693-7,경상남도,통영시
1040,죽림,경남 통영시 광도면 죽림리 1574-57 가동 103호,경상남도,통영시
1041,함안,경남 함안군 가야읍 말산리 58-16,경상남도,함안군
1042,함양,경남 함양군 함양읍 용평리 773-1,경상남도,함양군
1043,합천,경남 합천군 합천읍 합천리 320-3,경상남도,합천군
